workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1723,condition1,express,Charley spilled the wine,stim,,0.6,5090,18,F,Nancy,Did Anna express that Charley spilled the wine?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,weep,Jackson ran 10 miles,stim,,0,4860,19,F,Susan,Did Melissa weep that Jackson ran 10 miles?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,shock,Grace visited her sister,stim,,0,2946,20,M,Matthew,Is Scott shocked that Grace visited her sister?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,suppose,Jayden rented a car,stim,,0.7,5887,21,F,Kimberly,Did Ruth suppose that Jayden rented a car?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,fantasize,Sophia got a tattoo,stim,,0,4704,22,F,Dorothy,Did Colby fantasize that Sophia got a tattoo?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,ignore,Zoe calculated the tip,stim,,0,6716,23,M,Thomas,Did Jerry ignore that Zoe calculated the tip?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,alarm,Natasha got a promotion,stim,,0,3650,24,M,James,Is Bobby alarmed that Natasha got a promotion?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,distress,Cole celebrated his friend's birthday,stim,,0,4141,25,M,Kenneth,Is Kathleen distressed that Cole celebrated his friend's birthday?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,think,Jason made a cake,stim,,0.17,4939,26,M,Richard,Did Regina think that Jason made a cake?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,aggravate,Allen went to the museum,stim,,0,7192,27,M,David,Is Shirley aggravated that Allen went to the museum?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,love,Courtney woke up early yesterday,stim,,0,3701,28,F,Jennifer,Did Eli love that Courtney woke up early yesterday?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,feel,Lucas bought new shoes,stim,,0.58,6035,29,F,Michelle,Did Laura feel that Lucas bought new shoes?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,excite,Julian cleaned his room,stim,,0,4663,30,M,George,Is Brenda excited that Julian cleaned his room?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,,Zack is coming to the meeting tomorrow,control,,1,3253,31,F,Lisa,Is Zack coming to the meeting tomorrow?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,,Todd played football in high school,control,,1,2448,32,F,Ashley,Did Todd play football in high school?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,surprise,Audrey went to a party,stim,,0.01,4051,33,M,Steven,Is Tim surprised that Audrey went to a party?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,torture,Molly attended a conference last week,stim,,0,5148,34,F,Linda,Is Manuel tortured that Molly attended a conference last week?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1723,condition1,bet,Danny ate the last cupcake,stim,,0.1,4904,35,M,William,Did Amanda bet that Danny ate the last cupcake?,[],23,Yes,,2,2,Male,English,Chrome,Windows,1440,2560,3.77275,
1663,condition1,,,,Sarah,Sarah,0,1,,,bot_check,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,disgust,Dylan argued with his parents,stim,,0.02,11541,3,M,David,Is Brenda disgusted that Dylan argued with his parents?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,envision,Frank got a cat,stim,,0.02,6088,4,F,Kimberly,Did Sharon envision that Frank got a cat?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Vanessa is good at math,control,,0.98,3888,5,F,Elizabeth,Is Vanessa good at math?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,bet,Mia drank 2 cocktails last night,stim,,0.31,7056,6,F,Michelle,Did Patrick bet that Mia drank 2 cocktails last night?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,thrill,Hannah called her parents,stim,,0.02,4736,7,F,Jennifer,Is Tim thrilled that Hannah called her parents?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Todd played football in high school,control,,0.99,4591,8,M,Paul,Did Todd play football in high school?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,enjoy,Louis went swimming,stim,,0.01,4320,9,M,Robert,Did Amanda enjoy that Louis went swimming?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,tweet,Isabella ate a steak on Sunday,stim,,0.02,5312,10,F,Sandra,Did Colby tweet that Isabella ate a steak on Sunday?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,pray,Audrey went to a party,stim,,0.02,4696,11,M,William,Did Jerry pray that Audrey went to a party?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,love,Julian cleaned his room,stim,,0,3584,12,M,Richard,Did Laura love that Julian cleaned his room?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Mary's aunt is sick,control,,0.98,2992,13,M,Christopher,Is Mary's aunt sick?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,weep,Fred missed the train,stim,,0.01,3520,14,F,Dorothy,Did Amy weep that Fred missed the train?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,express,Lucas bought new shoes,stim,,0.32,7640,15,M,Mark,Did Anna express that Lucas bought new shoes?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,surprise,Courtney woke up early yesterday,stim,,0.01,4128,16,F,Lisa,Is Francisco surprised that Courtney woke up early yesterday?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Hendrick's car was expensive,control,,0.99,2617,17,F,Donna,Was Hendrick's car expensive?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,distress,Sophia got a tattoo,stim,,0.02,3607,18,F,Carol,Is Brian distressed that Sophia got a tattoo?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,think,Emilia looked after the kids,stim,,0.01,3648,19,F,Ashley,Did Andrew think that Emilia looked after the kids?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,fantasize,Emily bought a car yesterday,stim,,0.01,3417,20,F,Linda,Did Bobby fantasize that Emily bought a car yesterday?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,resent,Owen shoveled snow last winter,stim,,0.01,5879,21,F,Nancy,Did Nicole resent that Owen shoveled snow last winter?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,anticipate,Allen went to the museum,stim,,0.03,3752,22,F,Betty,Did Shirley anticipate that Allen went to the museum?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,suppose,Valerie booked the venue,stim,,0.27,6344,23,M,Logan,Did Noah suppose that Valerie booked the venue?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,simulate,Grace visited her sister,stim,,0.02,3968,24,F,Helen,Did Ray simulate that Grace visited her sister?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,cringe,Josie went on vacation to France,stim,,0.02,4231,25,M,Matthew,Did Alan cringe that Josie went on vacation to France?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,alarm,Jackson ran 10 miles,stim,,0.02,2993,26,M,Steven,Is Cynthia alarmed that Jackson ran 10 miles?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,testify,Tony had a drink last night,stim,,0.47,5768,27,F,Jessica,Did Regina testify that Tony had a drink last night?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,facinate,Danielle painted her room,stim,,0.02,3336,28,M,George,Is Justin fascinated that Danielle painted her room?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Zack is coming to the meeting tomorrow,control,,0.97,3584,29,F,Margaret,Is Zack coming to the meeting tomorrow?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,pain,Natasha got a promotion,stim,,0.01,4175,30,F,Karen,Is Manuel pained that Natasha got a promotion?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,insult,Molly attended a conference last week,stim,,0.01,3928,31,M,James,Is Eli insulted that Molly attended a conference last week?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,embarrass,Jason made a cake,stim,,0.02,5312,32,M,Thomas,Is Stephanie embarrassed that Jason made a cake?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,argue,Zoe calculated the tip,stim,,0.02,5576,33,F,Sarah,Did Kevin argue that Zoe calculated the tip?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,,Madison had a baby,control,,0.98,2464,34,F,Susan,Did Madison have a baby?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1663,condition1,retract,Charley spilled the wine,stim,,0.31,6064,35,M,Kenneth,Did Rebecca retract that Charley spilled the wine?,[],37,Yes,,3,1,Female,English,Chrome,Windows,864,1536,3.2921,
1616,condition1,,,,Mary,Mary,0,1,,,bot_check,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,facinate,Josie went on vacation to France,stim,,0,30800,3,F,Nancy,Is Scott fascinated that Josie went on vacation to France?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,ignore,Courtney woke up early yesterday,stim,,0.01,20698,4,M,Christopher,Did Brian ignore that Courtney woke up early yesterday?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,promise,Cole celebrated his friend's birthday,stim,,0.01,29006,5,M,Thomas,Is Cynthia promised that Cole celebrated his friend's birthday?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,love,Mary planted a tree,stim,,0.02,13837,6,F,Margaret,Did Jerry love that Mary planted a tree?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,think,Dylan argued with his parents,stim,,0.01,6967,7,F,Linda,Did Amanda think that Dylan argued with his parents?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,scream,Isabella ate a steak on Sunday,stim,,0.01,12735,8,F,Betty,Did Justin scream that Isabella ate a steak on Sunday?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Zack is coming to the meeting tomorrow,control,,0.99,9068,9,F,Karen,Is Zack coming to the meeting tomorrow?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Madison had a baby,control,,0.98,4687,10,M,David,Did Madison have a baby?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,suppose,Lucas bought new shoes,stim,,0,9383,11,F,Michelle,Did Laura suppose that Lucas bought new shoes?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Vanessa is good at math,control,,0.99,3922,12,F,Helen,Is Vanessa good at math?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Hendrick's car was expensive,control,,1,8490,13,F,Jessica,Was Hendrick's car expensive?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,tweet,Fred missed the train,stim,,0.02,7913,14,F,Jennifer,Did Brenda tweet that Fred missed the train?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,celebrate,Danielle painted her room,stim,,0.01,7095,15,M,Paul,Did Manuel celebrate that Danielle painted her room?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,squeal,Julian cleaned his room,stim,,0.03,5752,16,F,Susan,Did Melissa squeal that Julian cleaned his room?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,shout,Grace visited her sister,stim,,0.01,5310,17,M,Steven,Did Patrick shout that Grace visited her sister?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,anticipate,Sophia got a tattoo,stim,,0.02,6075,18,F,Sarah,Did Ben anticipate that Sophia got a tattoo?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,amuse,Danny ate the last cupcake,stim,,0.03,5805,19,M,Logan,Is Kaitlin amused that Danny ate the last cupcake?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,gossip,Tony had a drink last night,stim,,0.03,8497,20,M,Mark,Did Regina gossip that Tony had a drink last night?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,disgust,Mia drank 2 cocktails last night,stim,,0.04,3862,21,M,Kenneth,Is Ray disgusted that Mia drank 2 cocktails last night?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,whine,Emma studied on Saturday morning,stim,,0.02,4694,22,M,James,Did Francisco whine that Emma studied on Saturday morning?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,bet,Natasha got a promotion,stim,,0,7013,23,F,Ashley,Did Bobby bet that Natasha got a promotion?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,write,Olivia left her job,stim,,0,8197,24,F,Donna,Did Noah write that Olivia left her job?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,trouble,Charley spilled the wine,stim,,0,6496,25,M,Richard,Is Kathleen troubled that Charley spilled the wine?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,dictate,Emilia looked after the kids,stim,,0,4754,26,F,Lisa,Did Kevin dictate that Emilia looked after the kids?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Mary's aunt is sick,control,,0.98,4695,27,F,Kimberly,Is Mary's aunt sick?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,testify,Zoe calculated the tip,stim,,0.01,3585,28,F,Sandra,Did Dennis testify that Zoe calculated the tip?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,cringe,Molly attended a conference last week,stim,,0,5633,29,F,Elizabeth,Did Colby cringe that Molly attended a conference last week?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,,Todd played football in high school,control,,0.99,11302,30,M,Matthew,Did Todd play football in high school?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,surprise,Owen shoveled snow last winter,stim,,0.01,5025,31,M,George,Is Heather surprised that Owen shoveled snow last winter?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,simulate,Frank got a cat,stim,,0.02,10387,32,F,Dorothy,Did Sharon simulate that Frank got a cat?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,aggravate,Valerie booked the venue,stim,,0.01,5228,33,F,Carol,Is Eli aggravated that Valerie booked the venue?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,charm,Jayden rented a car,stim,,0.02,4814,34,M,Robert,Is Catherine charmed that Jayden rented a car?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1616,condition1,insult,Audrey went to a party,stim,,0,6818,35,M,William,Is Alan insulted that Audrey went to a party?,[],35,Yes,,4,1,Female,English,Chrome,Windows,1080,1920,6.010316666666666,
1646,condition1,,,,Sarah,Sarah ,0,1,,,bot_check,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,,,,Sarah,Sarah,0,1,,,bot_check,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,scream,Charley spilled the wine,stim,,0.05,8715,3,M,Steven,Did Kathleen scream that Charley spilled the wine?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,elaborate,Molly attended a conference last week,stim,,0.06,6451,4,M,William,Did Eli elaborate that Molly attended a conference last week?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,,Zack is coming to the meeting tomorrow,control,,0.83,7532,5,M,Paul,Is Zack coming to the meeting tomorrow?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,shout,Jayden rented a car,stim,,0.86,8618,6,F,Jennifer,Did Catherine shout that Jayden rented a car?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,insult,Audrey went to a party,stim,,0.53,6569,7,F,Betty,Is Scott insulted that Audrey went to a party?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,resent,Emily bought a car yesterday,stim,,0.33,7315,8,M,Matthew,Did Jerry resent that Emily bought a car yesterday?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,excite,Olivia left her job,stim,,0.07,5575,9,M,David,Is Tim excited that Olivia left her job?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,,Vanessa is good at math,control,,0.89,5334,10,M,Kenneth,Is Vanessa good at math?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,murmur,Hannah called her parents,stim,,0.12,5366,11,F,Helen,Did Ben murmur that Hannah called her parents?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,pray,Connor fell from a tree,stim,,0.18,5783,12,F,Carol,Did Ruth pray that Connor fell from a tree?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
1646,condition1,shock,Lucas bought new shoes,stim,,0.22,6416,13,M,Robert,Is Melissa shocked that Lucas bought new shoes?,[],21,Yes,,2,1,Female,English ,Safari,iPhone/iPod,736,414,4.44415,
