workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
305,experiment,,,,Mary,Mary,0,2,,,bot_check,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,shout,Danny ate the last cupcake,stim,,no,8424,9,F,Betty,Did Nicole shout that Danny ate the last cupcake?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,argue,Charley spilled the wine,stim,,no,13143,10,F,Jessica,Did Anna argue that Charley spilled the wine?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,promise,Natasha got a promotion,stim,,no,5984,11,F,Elizabeth,Did Brian promise that Natasha got a promotion?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,distress,Valerie booked the venue,stim,,yes,8472,12,M,Kenneth,Is Noah distressed that Valerie booked the venue?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,resent,Tony had a drink last night,stim,,yes,6440,13,M,Thomas,Did Laura resent that Tony had a drink last night?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Zack is coming to the meeting tomorrow,control,,no,4328,14,F,Helen,Is Zack coming to the meeting tomorrow?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,disgust,Jackson ran 10 miles,stim,,yes,4999,15,F,Sarah,Is Amy disgusted that Jackson ran 10 miles?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Vanessa is good at math,control,,no,2840,16,F,Ashley,Is Vanessa good at math?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,scream,Connor fell from a tree,stim,,yes,4944,17,F,Kimberly,Did Cynthia scream that Connor fell from a tree?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,trouble,Jason made a cake,stim,,yes,4408,18,F,Donna,Is Catherine troubled that Jason made a cake?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,anticipate,Frank got a cat,stim,,yes,5856,19,M,Richard,Did Rebecca anticipate that Frank got a cat?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,aggravate,Lucas bought new shoes,stim,,yes,5344,20,F,Jennifer,Is Brenda aggravated that Lucas bought new shoes?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,feel,Mary planted a tree,stim,,no,8336,21,F,Linda,Did Ray feel that Mary planted a tree?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,compute,Hannah called her parents,stim,,yes,6040,22,F,Sandra,Did Tim compute that Hannah called her parents?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,enjoy,Courtney woke up early yesterday,stim,,yes,4481,23,F,Nancy,Did Dennis enjoy that Courtney woke up early yesterday?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,write,Cole celebrated his friend's birthday,stim,,no,7760,24,M,Mark,Did Regina write that Cole celebrated his friend's birthday?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Mary's aunt is sick,control,,no,3496,25,M,James,Is Mary's aunt sick?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,simulate,Josie went on vacation to France,stim,,no,10744,26,M,Robert,Did Andrew simulate that Josie went on vacation to France?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Madison had a baby,control,,no,3184,27,F,Dorothy,Did Madison have a baby?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,offend,Emily bought a car yesterday,stim,,yes,2792,28,M,David,Is Kevin offended that Emily bought a car yesterday?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,amuse,Jayden rented a car,stim,,yes,2873,29,M,Paul,Is Amanda amused that Jayden rented a car?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,surprise,Audrey went to a party,stim,,yes,3632,30,M,Matthew,Is Patrick surprised that Audrey went to a party?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,joke,Danielle painted her room,stim,,yes,8313,31,F,Michelle,Did Justin joke that Danielle painted her room?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,shock,Owen shoveled snow last winter,stim,,yes,12512,32,F,Margaret,Is Kathleen shocked that Owen shoveled snow last winter?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,thrill,Mia drank 2 cocktails last night,stim,,yes,2992,33,F,Susan,Is Bobby thrilled that Mia drank 2 cocktails last night?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,require,Olivia left her job,stim,,no,4328,34,F,Carol,Did Jerry require that Olivia left her job?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,murmur,Emilia looked after the kids,stim,,no,7087,35,M,Christopher,Did Alan murmur that Emilia looked after the kids?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Hendrick's car was expensive,control,,yes,2265,36,F,Karen,Was Hendrick's car expensive?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,express,Zoe calculated the tip,stim,,yes,4968,37,M,William,Did Ben express that Zoe calculated the tip?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,,Todd played football in high school,control,,no,2328,38,F,Lisa,Did Todd play football in high school?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,tweet,Julian cleaned his room,stim,,no,2719,39,M,Steven,Did Sharon tweet that Julian cleaned his room?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,fantasize,Louis went swimming,stim,,no,4600,40,M,Logan,Did Shirley fantasize that Louis went swimming?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
305,experiment,ignore,Fred missed the train,stim,,yes,3584,41,M,George,Did Melissa ignore that Fred missed the train?,[],54,Yes,I enjoyed the survey,2,2,Female,Englsih,Chrome,Windows,1080,1920,5.514633333333333,
202,experiment,,,,,5f10fcf462348245c345ae21,0,1,,,,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,,,Jennifer,Jennifer,0,2,,,bot_check,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,disgust,Molly attended a conference last week,stim,,yes,1436,9,F,Betty,Is Dennis disgusted that Molly attended a conference last week?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,charm,Mia drank 2 cocktails last night,stim,,no,4198,10,F,Sandra,Is Manuel charmed that Mia drank 2 cocktails last night?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Mary's aunt is sick,control,,yes,3621,11,F,Sarah,Is Mary's aunt sick?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,simulate,Zoe calculated the tip,stim,,no,6976,12,F,Carol,Did Jerry simulate that Zoe calculated the tip?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Vanessa is good at math,control,,no,3079,13,M,George,Is Vanessa good at math?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,compute,Danielle painted her room,stim,,no,4260,14,F,Donna,Did Kevin compute that Danielle painted her room?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Zack is coming to the meeting tomorrow,control,,no,3117,15,M,Richard,Is Zack coming to the meeting tomorrow?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,enjoy,Owen shoveled snow last winter,stim,,yes,2833,16,M,Logan,Did Heather enjoy that Owen shoveled snow last winter?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,expose,Dylan argued with his parents,stim,,no,4450,17,F,Jessica,Did Catherine expose that Dylan argued with his parents?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,trouble,Frank got a cat,stim,,yes,4075,18,F,Michelle,Is Ruth troubled that Frank got a cat?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Madison had a baby,control,,no,1862,19,F,Helen,Did Madison have a baby?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,resent,Grace visited her sister,stim,,yes,6653,20,F,Nancy,Did Eli resent that Grace visited her sister?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,alarm,Josh learned to ride a bike yesterday,stim,,yes,11259,21,M,David,Is Regina alarmed that Josh learned to ride a bike yesterday?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,shout,Sophia got a tattoo,stim,,yes,1925,22,F,Elizabeth,Did Brian shout that Sophia got a tattoo?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Todd played football in high school,control,,yes,2209,23,M,Paul,Did Todd play football in high school?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,torture,Lucas bought new shoes,stim,,yes,4569,24,F,Kimberly,Is Rebecca tortured that Lucas bought new shoes?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,distress,Jon went out for dinner,stim,,yes,2928,25,M,Robert,Is Anna distressed that Jon went out for dinner?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,celebrate,Olivia left her job,stim,,yes,2834,26,F,Jennifer,Did Noah celebrate that Olivia left her job?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,pain,Danny ate the last cupcake,stim,,yes,3519,27,M,Kenneth,Is Kaitlin pained that Danny ate the last cupcake?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,love,Julian cleaned his room,stim,,yes,3772,28,F,Susan,Did Sharon love that Julian cleaned his room?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,dictate,Josie went on vacation to France,stim,,yes,4448,29,F,Lisa,Did Tim dictate that Josie went on vacation to France?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,promise,Fred missed the train,stim,,no,5513,30,M,Mark,Did Laura promise that Fred missed the train?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,joke,Natasha got a promotion,stim,,no,6158,31,F,Dorothy,Did Ray joke that Natasha got a promotion?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,,Hendrick's car was expensive,control,,no,9197,32,M,Thomas,Was Hendrick's car expensive?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,surprise,Jason made a cake,stim,,yes,3214,33,M,William,Is Kathleen surprised that Jason made a cake?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,argue,Hannah called her parents,stim,,no,2827,34,M,Steven,Did Scott argue that Hannah called her parents?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,squeal,Isabella ate a steak on Sunday,stim,,yes,6285,35,F,Ashley,Did Bobby squeal that Isabella ate a steak on Sunday?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,tweet,Audrey went to a party,stim,,no,4109,36,F,Linda,Did Francisco tweet that Audrey went to a party?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,verify,Jackson ran 10 miles,stim,,no,3259,37,F,Karen,Did Melissa verify that Jackson ran 10 miles?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,aggravate,Emma studied on Saturday morning,stim,,yes,3722,38,M,James,Is Colby aggravated that Emma studied on Saturday morning?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,feel,Mary planted a tree,stim,,no,2982,39,M,Christopher,Did Ben feel that Mary planted a tree?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,write,Louis went swimming,stim,,no,3665,40,M,Matthew,Did Stephanie write that Louis went swimming?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
202,experiment,weep,Charley spilled the wine,stim,,yes,3583,41,F,Margaret,Did Cynthia weep that Charley spilled the wine?,[],20,Yes,A few times I accidentally hit the wrong one and realized as soon as I did,2,2,Female,English,Chrome,Mac,900,1440,4.36245,
283,experiment,,,,,5ac7f926e1099600016aa7aa,0,1,,,,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,,,,Patricia,Patricia,0,2,,,bot_check,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,,Zack is coming to the meeting tomorrow,control,,no,6427,9,M,Matthew,Is Zack coming to the meeting tomorrow?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,argue,Frank got a cat,stim,,yes,11079,10,F,Michelle,Did Kaitlin argue that Frank got a cat?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,,Mary's aunt is sick,control,,no,4761,11,F,Carol,Is Mary's aunt sick?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,dictate,Tony had a drink last night,stim,,no,13143,12,M,James,Did Regina dictate that Tony had a drink last night?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,,Hendrick's car was expensive,control,,no,4269,13,F,Jennifer,Was Hendrick's car expensive?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,thrill,Julian cleaned his room,stim,,yes,4993,14,F,Donna,Is Stephanie thrilled that Julian cleaned his room?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,envision,Zoe calculated the tip,stim,,no,12063,15,F,Nancy,Did Alan envision that Zoe calculated the tip?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,torture,Courtney woke up early yesterday,stim,,yes,6720,16,F,Helen,Is Brian tortured that Courtney woke up early yesterday?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,whine,Audrey went to a party,stim,,no,8599,17,F,Margaret,Did Andrew whine that Audrey went to a party?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,embarrass,Valerie booked the venue,stim,,yes,3536,18,M,Robert,Is Eli embarrassed that Valerie booked the venue?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
283,experiment,expose,Emilia looked after the kids,stim,,yes,5551,19,M,Logan,Did Jerry expose that Emilia looked after the kids?,[],31,Yes,,2,1,Female,English,Chrome,Windows,768,1360,5.754716666666667,
